utc	discharge	discharge_qualifiers	location	stage	stage_qualifiers
2010-01-16 03:30:00	2600.0	A	12142000	6.25	A
2010-02-13 13:45:00	506.0	A	12142000	3.64	A
2010-02-27 18:15:00	506.0	A	12142000	3.64	A
2010-03-22 05:45:00	745.0	A	12142000	4.09	A
2010-03-29 20:00:00	1220.0	A	12142000	4.79	A
2010-04-18 09:45:00	883.0	A	12142000	4.32	A
2010-05-03 17:15:00	2710.0	A	12142000	6.35	A
2010-05-19 10:15:00	1240.0	A	12142000	4.82	A
2010-05-29 05:00:00	1980.0	A	12142000	5.65	A
2010-06-01 07:15:00	1910.0	A	12142000	5.59	A
2010-06-03 07:00:00	3340.0	A	12142000	6.88	A
2010-06-07 19:30:00	1740.0	A	12142000	5.4	A
2010-06-11 15:15:00	1810.0	A	12142000	5.49	A
2010-09-01 10:45:00	2010.0	A	12142000	5.67	A
2010-09-07 15:00:00	795.0	A	12142000	4.18	A
2010-09-21 00:30:00	1860.0	A	12142000	5.53	A
2010-10-10 17:45:00	3890.0	A	12142000	7.31	A
2010-10-25 23:45:00	2710.0	A	12142000	6.35	A
2010-11-02 02:30:00	3680.0	A	12142000	7.15	A
2010-11-07 18:00:00	1250.0	A	12142000	4.83	A
2010-11-16 07:30:00	2320.0	A	12142000	5.98	A
2010-12-01 11:15:00	1110.0	A	12142000	4.65	A
2010-12-08 17:45:00	976.0	A	12142000	4.46	A
2010-12-13 01:45:00	8830.0	A	12142000	10.18	A
2011-01-08 04:00:00	2740.0	A	12142000	6.37	A
2011-01-14 19:45:00	4270.0	A	12142000	7.58	A
2011-01-16 23:00:00	8010.0	A	12142000	9.78	A
2011-01-22 02:30:00	3090.0	A	12142000	6.68	A
2011-01-25 13:00:00	1680.0	A	12142000	5.31	A
2011-01-30 03:00:00	2000.0	A	12142000	5.66	A
2011-02-05 08:00:00	2500.0	A	12142000	6.15	A
2011-02-07 12:00:00	2020.0	A	12142000	5.68	A
2011-03-10 17:15:00	1780.0	A	12142000	5.43	A
2011-03-14 09:30:00	1250.0	A	12142000	4.79	A
2011-03-31 17:45:00	8370.0	A	12142000	9.96	A
2011-04-17 02:00:00	951.0	A	12142000	4.37	A
2011-05-08 00:15:00	1170.0	A	12142000	4.69	A
2011-05-15 16:00:00	2390.0	A	12142000	6.05	A
2011-06-06 10:45:00	1450.0	A	12142000	5.05	A
2011-06-24 15:00:00	1230.0	A	12142000	4.76	A
2011-09-19 01:30:00	256.0	A	12142000	2.89	A
2011-09-27 07:30:00	680.0	A	12142000	3.85	A
2011-10-08 03:45:00	407.0	A	12142000	3.27	A
2011-10-12 05:30:00	2910.0	A	12142000	6.52	A
2011-10-23 07:30:00	2070.0	A	12142000	5.73	A
2011-10-29 14:00:00	1330.0	A	12142000	4.86	A
2011-10-31 01:45:00	2650.0	A	12142000	6.29	A
2011-11-13 15:45:00	818.0	A	12142000	4.09	A
2011-11-17 14:30:00	1170.0	A	12142000	4.64	A
2011-11-23 19:15:00	3840.0	A	12142000	7.27	A
2011-11-28 02:15:00	2660.0	A	12142000	6.32	A
2011-12-28 07:45:00	1390.0	A	12142000	5.02	A
2012-01-05 09:15:00	1980.0	A	12142000	5.68	A
2012-01-21 18:15:00	1740.0	A	12142000	5.44	A
2012-01-25 14:00:00	1260.0	A	12142000	4.84	A
2012-01-30 07:15:00	4240.0	A	12142000	7.56	A
2012-02-22 16:15:00	6990.0	A	12142000	9.25	A
2012-03-11 15:30:00	853.0	A	12142000	4.23	A
2012-03-16 04:00:00	1420.0	A	12142000	5.06	A
2012-03-30 16:00:00	1670.0	A	12142000	5.35	A
2012-04-11 10:45:00	767.0	A	12142000	4.08	A
2012-04-17 04:15:00	1150.0	A	12142000	4.69	A
2012-04-20 17:45:00	3690.0	A	12142000	7.16	A
2012-04-23 09:00:00	2000.0	A	12142000	5.7	A
2012-05-01 05:00:00	2020.0	A	12142000	5.72	A
2012-05-15 07:45:00	1680.0	A	12142000	5.37	A
2012-05-22 12:45:00	2660.0	A	12142000	6.32	A
2012-05-23 19:30:00	2730.0	A	12142000	6.37	A
2012-06-02 03:00:00	2640.0	A	12142000	6.3	A
2012-06-08 07:15:00	1620.0	A	12142000	5.29	A
2012-06-13 17:00:00	1490.0	A	12142000	5.14	A
2012-06-17 15:00:00	2270.0	A	12142000	5.97	A
2012-06-27 04:00:00	1370.0	A	12142000	4.91	A
2012-10-15 08:15:00	1150.0	A	12142000	4.61	A
2012-10-16 12:45:00	1630.0	A	12142000	5.24	A
2012-10-19 12:30:00	2230.0	A	12142000	5.89	A
2012-10-28 09:30:00	2420.0	A	12142000	6.08	A
2012-10-29 14:30:00	3290.0	A	12142000	6.84	A
2012-10-31 07:15:00	2790.0	A	12142000	6.42	A
2012-11-04 09:15:00	1290.0	A	12142000	4.81	A
2012-11-05 14:00:00	2180.0	A	12142000	5.84	A
2012-11-12 23:45:00	932.0	A	12142000	4.28	A
2012-11-20 03:15:00	4470.0	A	12142000	7.72	A
2012-11-24 04:45:00	4100.0	A	12142000	7.46	A
2012-12-01 20:45:00	1050.0	A	12142000	4.54	A
2012-12-03 19:45:00	1620.0	A	12142000	5.3	A
2012-12-05 01:15:00	2760.0	A	12142000	6.4	A
2013-01-08 08:30:00	1460.0	A	12142000	5.11	A
2013-01-09 12:15:00	2070.0	A	12142000	5.78	A
2013-01-26 04:15:00	595.0	A	12142000	3.75	A
2013-02-01 14:00:00	1160.0	A	12142000	4.71	A
2013-03-01 23:45:00	2130.0	A	12142000	5.83	A
2013-03-13 15:15:00	4600.0	A	12142000	7.81	A
2013-03-21 01:30:00	1250.0	A	12142000	4.83	A
2013-04-02 11:15:00	970.0	A	12142000	4.42	A
2013-04-06 04:45:00	3930.0	A	12142000	7.34	A
2013-04-11 04:00:00	2930.0	A	12142000	6.54	A
2013-04-20 11:00:00	2440.0	A	12142000	6.1	A
2013-04-29 15:15:00	1960.0	A	12142000	5.61	A
2013-05-06 08:15:00	1410.0	A	12142000	4.97	A
2013-05-30 10:30:00	1410.0	A	12142000	4.96	A
2013-06-21 08:00:00	2050.0	A	12142000	5.71	A
2013-08-30 14:45:00	665.0	A	12142000	3.81	A
2013-09-06 15:45:00	571.0	A	12142000	3.62	A
2013-09-23 18:45:00	1290.0	A	12142000	4.81	A
2013-09-29 07:15:00	3830.0	A	12142000	7.26	A
2013-09-30 09:45:00	3630.0	A	12142000	7.11	A
2013-10-09 00:00:00	1290.0	A	12142000	4.8	A
2013-11-03 02:45:00	818.0	A	12142000	4.09	A
2013-11-06 09:45:00	907.0	A	12142000	4.24	A
2013-11-08 11:15:00	3130.0	A	12142000	6.71	A
2013-11-16 12:45:00	1140.0	A	12142000	4.6	A
2013-11-19 17:15:00	4280.0	A	12142000	7.59	A
2013-12-01 22:45:00	3320.0	A	12142000	6.87	A
2013-12-14 09:30:00	614.0	A	12142000	3.78	A
2013-12-23 22:15:00	4240.0	A	12142000	7.56	A
2014-01-03 11:15:00	970.0	A	12142000	4.41	A
2014-01-09 08:45:00	1100.0	A	12142000	4.61	A
2014-01-11 18:45:00	2460.0	A	12142000	6.12	A
2014-01-13 09:15:00	3510.0	A	12142000	7.02	A
2014-01-30 04:00:00	1530.0	A	12142000	5.19	A
2014-02-11 14:30:00	476.0	A	12142000	3.48	A
2014-02-12 19:15:00	1670.0	A	12142000	5.34	A
2014-02-25 18:45:00	841.0	A	12142000	4.2	A
2014-03-03 14:00:00	2360.0	A	12142000	6.03	A
2014-03-05 23:00:00	4340.0	A	12142000	7.63	A
2014-03-09 15:30:00	7070.0	A	12142000	9.29	A
2014-03-14 21:30:00	1970.0	A	12142000	5.66	A
2014-03-16 17:15:00	3440.0	A	12142000	6.96	A
2014-04-06 16:30:00	1640.0	A	12142000	5.31	A
2014-04-09 10:15:00	2010.0	A	12142000	5.7	A
2014-04-18 09:30:00	2340.0	A	12142000	6.01	A
2014-04-25 05:15:00	1490.0	A	12142000	5.14	A
2014-05-02 10:30:00	1090.0	A	12142000	4.59	A
2014-05-05 16:30:00	2180.0	A	12142000	5.86	A
2014-05-09 18:45:00	1830.0	A	12142000	5.52	A
2014-05-24 07:45:00	1120.0	A	12142000	4.64	A
2014-06-14 08:45:00	767.0	A	12142000	4.07	A
2014-06-29 04:00:00	1210.0	A	12142000	4.76	A
2014-07-25 03:00:00	1130.0	A	12142000	4.58	A
2014-08-13 21:30:00	400.0	A	12142000	3.22	A
2014-09-03 17:15:00	609.0	A	12142000	3.7	A
2014-09-25 07:15:00	280.0	A	12142000	2.87	A
2014-10-12 05:30:00	419.0	A	12142000	3.27	A
2014-10-14 18:30:00	506.0	A	12142000	3.48	A
2014-10-16 05:30:00	907.0	A	12142000	4.24	A
2014-10-18 21:00:00	1310.0	A	12142000	4.83	A
2014-10-22 23:30:00	2170.0	A	12142000	5.83	A
2014-10-29 21:00:00	1740.0	A	12142000	5.37	A
2014-11-04 17:00:00	5150.0	A	12142000	8.17	A
2014-11-10 03:15:00	1430.0	A	12142000	5.06	A
2014-11-22 09:45:00	1210.0	A	12142000	4.76	A
2014-11-24 01:15:00	1710.0	A	12142000	5.39	A
2014-11-25 16:30:00	5740.0	A	12142000	8.54	A
2014-11-28 22:45:00	5350.0	A	12142000	8.3	A
2014-12-07 06:00:00	976.0	A	12142000	4.42	A
2014-12-10 01:45:00	1160.0	A	12142000	4.69	A
2014-12-21 16:45:00	2980.0	A	12142000	6.62	A
2014-12-24 05:15:00	4390.0	A	12142000	7.68	A
2015-01-05 18:00:00	11800.0	A	12142000	11.48	A
2015-01-18 11:30:00	3140.0	A	12142000	6.7	A
2015-01-24 12:30:00	5610.0	A	12142000	8.46	A
2015-02-03 08:15:00	982.0	A	12142000	4.36	A
2015-02-07 03:30:00	2730.0	A	12142000	6.36	A
2015-02-08 04:00:00	3520.0	A	12142000	7.03	A
2015-02-10 19:00:00	3200.0	A	12142000	6.77	A
2015-03-15 00:00:00	2140.0	A	12142000	5.8	A
2015-03-16 08:45:00	1860.0	A	12142000	5.5	A
2015-03-26 04:45:00	2870.0	A	12142000	6.49	A
2015-08-30 23:00:00	396.0	A	12142000	3.21	A
2015-09-02 10:30:00	750.0	A	12142000	3.97	A
2015-09-21 14:00:00	419.0	A	12142000	3.27	A
2015-10-08 07:45:00	415.0	A	12142000	3.26	A
2015-10-11 12:45:00	2170.0	A	12142000	5.83	A
2015-10-27 10:15:00	639.0	A	12142000	3.76	A
2015-10-31 20:45:00	9210.0	A	12142000	10.36	A
2015-11-06 03:15:00	1250.0	A	12142000	4.75	A
2015-11-08 15:00:00	1570.0	A	12142000	5.17	A
2015-11-14 03:15:00	7870.0	A	12142000	9.71	A
2015-11-18 04:00:00	10000.0	A	12142000	10.72	A
2015-12-04 19:15:00	859.0	A	12142000	4.16	A
2015-12-07 00:45:00	1570.0	A	12142000	5.16	A
2015-12-09 02:45:00	10500.0	A	12142000	10.94	A
2015-12-18 23:45:00	877.0	A	12142000	4.4	A
2016-01-13 23:15:00	945.0	A	12142000	4.51	A
2016-01-18 10:30:00	901.0	A	12142000	4.44	A
2016-01-23 00:00:00	1520.0	A	12142000	5.29	A
2016-01-27 10:30:00	1840.0	A	12142000	5.65	A
2016-01-28 22:00:00	6540.0	A	12142000	9.0	A
2016-02-10 08:30:00	818.0	A	12142000	4.3	A
2016-02-13 01:45:00	1860.0	A	12142000	5.67	A
2016-02-15 15:45:00	5590.0	A	12142000	8.45	A
2016-03-02 05:30:00	1530.0	A	12142000	5.31	A
2016-03-10 14:45:00	1250.0	A	12142000	4.96	A
2016-03-22 12:45:00	795.0	A	12142000	4.26	A
2016-04-20 09:30:00	739.0	A	12142000	4.16	A
2016-05-22 21:30:00	871.0	A	12142000	4.39	A
2016-05-29 04:45:00	739.0	A	12142000	4.16	A
2016-06-02 21:45:00	818.0	A	12142000	4.3	A
2016-06-25 01:45:00	865.0	A	12142000	4.35	A
2016-07-09 18:45:00	451.0	A	12142000	3.53	A
2016-09-18 13:30:00	1380.0	A	12142000	5.1	A
2016-10-07 19:00:00	363.0	A	12142000	3.3	A
2016-10-09 08:45:00	4030.0	A	12142000	7.46	A
2016-10-15 03:30:00	3280.0	A	12142000	6.91	A
2016-10-18 02:00:00	2050.0	A	12142000	5.84	A
2016-10-20 21:15:00	4780.0	A	12142000	7.95	A
2016-10-27 13:00:00	1600.0	A	12142000	5.36	A
2016-11-01 00:15:00	2440.0	A	12142000	6.21	A
2016-11-06 12:45:00	1180.0	A	12142000	4.83	A
2016-11-14 18:30:00	2740.0	A	12142000	6.47	A
2016-11-15 20:30:00	2250.0	A	12142000	6.03	A
2016-11-25 13:00:00	1430.0	A	12142000	5.16	A
2016-12-03 16:00:00	1300.0	A	12142000	5.0	A
2016-12-20 22:30:00	696.0	A	12142000	4.05	A
2017-01-18 23:00:00	2370.0	A	12142000	6.15	A
2017-02-05 09:45:00	595.0	A	12142000	3.85	A
2017-02-09 23:30:00	4500.0	A	12142000	7.77	A
2017-02-16 16:00:00	3150.0	A	12142000	6.81	A
2017-03-04 09:45:00	739.0	A	12142000	4.13	A
2017-03-10 21:45:00	2310.0	A	12142000	6.09	A
2017-03-12 10:45:00	1730.0	A	12142000	5.51	A
2017-03-14 03:15:00	3180.0	A	12142000	6.83	A
2017-03-18 22:15:00	2840.0	A	12142000	6.56	A
2017-03-30 06:00:00	2400.0	A	12142000	6.17	A
2017-04-24 10:00:00	865.0	A	12142000	4.35	A
2017-05-05 17:15:00	2750.0	A	12142000	6.48	A
2017-05-12 06:00:00	1170.0	A	12142000	4.82	A
2017-05-23 10:00:00	1400.0	A	12142000	5.13	A
2017-05-29 10:00:00	1180.0	A	12142000	4.84	A
2017-06-09 06:00:00	1410.0	A	12142000	5.14	A
2017-06-16 12:15:00	2860.0	A	12142000	6.53	A
2017-09-20 09:45:00	523.0	A	12142000	3.62	A
2017-10-01 12:30:00	495.0	A	12142000	3.56	A
2017-10-08 09:00:00	452.0	A	12142000	3.45	A
2017-10-18 00:45:00	1090.0	A	12142000	4.62	A
2017-10-19 14:45:00	3160.0	A	12142000	6.78	A
2017-10-22 09:30:00	9040.0	A	12142000	10.28	A
2017-11-02 01:00:00	511.0	A	12142000	3.59	A
2017-11-14 11:00:00	883.0	A	12142000	4.3	A
2017-11-20 23:15:00	2650.0	A	12142000	6.35	A
2017-11-22 09:45:00	6130.0	A	12142000	8.77	A
2017-12-18 18:45:00	4760.0	A	12142000	7.93	A
2017-12-30 01:30:00	3820.0	A	12142000	7.29	A
2018-01-06 19:00:00	1100.0	A	12142000	4.64	A
2018-01-12 14:30:00	4160.0	A	12142000	7.53	A
2018-01-18 12:00:00	1290.0	A	12142000	4.9	A
2018-01-24 15:00:00	1110.0	A	12142000	4.66	A
2018-01-30 07:15:00	3150.0	A	12142000	6.77	A
2018-02-03 03:00:00	3400.0	A	12142000	6.97	A
2018-02-04 21:30:00	5370.0	A	12142000	8.31	A
2018-02-09 08:00:00	2360.0	A	12142000	6.09	A
2018-02-18 04:30:00	989.0	A	12142000	4.47	A
2018-03-09 15:00:00	649.0	A	12142000	3.88	A
2018-03-14 10:15:00	926.0	A	12142000	4.37	A
2018-03-28 11:30:00	1460.0	A	12142000	5.13	A
2018-04-07 22:00:00	2410.0	A	12142000	6.13	A
2018-04-14 14:45:00	2830.0	A	12142000	6.51	A
2018-04-27 08:45:00	1360.0	A	12142000	5.05	A
2018-05-07 10:45:00	1280.0	A	12142000	4.94	A
2018-05-09 20:45:00	1920.0	A	12142000	5.68	A
2018-09-17 07:30:00	282.0	A	12142000	3.01	A
2018-09-23 08:30:00	573.0	A	12142000	3.78	A
2018-10-02 16:30:00	502.0	A	12142000	3.62	A
2018-10-09 21:45:00	481.0	A	12142000	3.57	A
2018-10-26 22:30:00	1690.0	A	12142000	5.45	A
2018-10-28 16:15:00	2800.0	A	12142000	6.5	A
2018-11-01 21:00:00	5870.0	A	12142000	8.48	A
2018-11-04 15:15:00	7880.0	A	12142000	9.44	A
2018-11-24 04:30:00	616.0	A	12142000	3.87	A
2018-11-28 09:30:00	2690.0	A	12142000	6.41	A
2018-12-12 05:15:00	3770.0	A	12142000	7.23	A
2018-12-13 21:45:00	1420.0	A	12142000	5.13	A
2018-12-18 19:00:00	1750.0	A	12142000	5.51	A
2018-12-30 06:00:00	6060.0	A	12142000	8.58	A
2019-01-03 22:30:00	4290.0	A	12142000	7.57	A
2019-01-10 19:45:00	1180.0	A	12142000	4.81	A
2019-01-19 20:45:00	760.0	A	12142000	4.15	A
2019-01-23 18:30:00	3950.0	A	12142000	7.35	A
2019-02-02 13:30:00	1400.0	A	12142000	5.1	A
2019-03-21 09:30:00	671.0	A	12142000	3.98	A
2019-04-04 05:00:00	733.0	A	12142000	4.1	A
2019-04-09 21:15:00	1100.0	A	12142000	4.7	A
2019-04-11 09:30:00	1960.0	A	12142000	5.74	A
2019-04-12 11:45:00	2510.0	A	12142000	6.26	A
2019-04-20 04:30:00	1830.0	A	12142000	5.6	A
2019-05-11 10:30:00	592.0	A	12142000	3.82	A
2019-05-17 20:15:00	1640.0	A	12142000	5.39	A
2019-07-18 13:30:00	1070.0	A	12142000	4.66	A
2019-09-15 23:30:00	658.0	A	12142000	3.95	A
2019-10-09 20:00:00		hf.missing	12142000	3.52	A
2019-10-19 08:45:00	1620.0	A	12142000	5.39	A
2019-10-22 11:15:00	10700.0	A	12142000	10.75	A
2019-11-16 14:15:00	477.0	A	12142000	3.55	A
2019-11-17 23:30:00	1830.0	A	12142000	5.63	A
2019-11-24 18:00:00	851.0	A	12142000	4.31	A
2019-12-05 05:00:00	514.0	A	12142000	3.64	A
2019-12-13 12:30:00	658.0	A	12142000	3.95	A
2019-12-21 01:30:00	6680.0	A	12142000	9.02	A
2020-01-01 05:15:00	3350.0	A	12142000	6.99	A
2020-01-03 19:15:00	1920.0	A	12142000	5.72	A
2020-01-07 12:30:00	6820.0	A	12142000	9.09	A
2020-01-24 03:15:00	4820.0	A	12142000	7.99	A
2020-02-01 18:30:00	10400.0	A	12142000	10.63	A
2020-02-07 12:15:00	6760.0	A	12142000	9.06	A
2020-03-04 13:30:00	1060.0	A	12142000	4.65	A
2020-03-29 19:30:00	1100.0	A	12142000	4.71	A
2020-04-23 15:15:00	3130.0	A	12142000	6.82	A
2020-04-27 21:30:00	1940.0	A	12142000	5.74	A
2020-04-30 14:15:00	1830.0	A	12142000	5.63	A
2020-05-03 09:15:00	1490.0	A	12142000	5.23	A
2020-05-07 00:00:00	1200.0	A	12142000	4.85	A
2020-05-13 19:15:00	1550.0	A	12142000	5.3	A
2020-05-21 16:15:00	1270.0	A	12142000	4.95	A
2020-05-26 10:15:00	1500.0	A	12142000	5.25	A
2020-05-31 08:00:00	1540.0	A	12142000	5.29	A
2020-06-10 05:00:00	2230.0	A	12142000	6.04	A
2020-09-24 10:30:00	1010.0	A	12142000	4.57	A
2020-09-26 02:00:00	1910.0	A	12142000	5.71	A
2020-10-11 05:15:00	1220.0	A	12142000	4.88	A
2020-10-12 18:45:00	2650.0	A	12142000	6.42	A
2020-10-13 20:15:00	1820.0	A	12142000	5.61	A
2020-10-17 06:15:00	2610.0	A	12142000	6.39	A
2020-10-18 22:45:00	3470.0	A	12142000	7.08	A
2020-10-24 10:15:00	1110.0	A	12142000	4.72	A
2020-10-31 01:15:00	767.0	A	12142000	4.16	A
2020-11-04 16:30:00	3470.0	A	12142000	7.08	A
2020-11-15 23:15:00	719.0	A	12142000	4.07	A
2020-11-18 09:00:00	1390.0	A	12142000	5.1	A
2020-11-25 09:15:00	1120.0	A	12142000	4.73	A
2020-12-09 12:30:00	1520.0	A	12142000	5.27	A
2020-12-17 12:00:00	1190.0	A	12142000	4.84	A
2020-12-19 15:30:00	1930.0	A	12142000	5.73	A
2020-12-22 06:15:00	3050.0	A	12142000	6.76	A
2020-12-31 22:30:00	2320.0	A	12142000	6.12	A
2021-01-02 10:45:00	2350.0	A	12142000	6.15	A
2021-01-05 03:00:00	2620.0	A	12142000	6.4	A
2021-01-13 12:45:00	6200.0	A	12142000	8.77	A
2021-02-05 18:15:00	1530.0	A	12142000	5.28	A
2021-02-07 04:45:00	1770.0	A	12142000	5.56	A
2021-02-23 02:45:00	4470.0	A	12142000	7.77	A
2021-04-19 08:00:00	1190.0	A	12142000	4.77	A
2021-05-01 06:45:00	1300.0	A	12142000	4.93	A
2021-05-15 10:00:00	1070.0	A	12142000	4.59	A
2021-05-25 09:45:00	1110.0	A	12142000	4.65	A
2021-06-03 07:00:00	1520.0	A	12142000	5.22	A
2021-06-14 12:45:00	1030.0	A	12142000	4.55	A
2021-09-19 07:30:00	813.0	A	12142000	4.17	A
2021-09-27 18:30:00	515.0	A	12142000	3.55	A
2021-09-29 00:45:00	1090.0	A	12142000	4.63	A
2021-10-01 02:00:00	1610.0	A	12142000	5.33	A
2021-10-10 17:30:00	728.0	A	12142000	4.01	A
2021-10-16 00:45:00	813.0	A	12142000	4.17	A
2021-10-23 08:15:00	707.0	A	12142000	3.97	A
2021-10-27 10:00:00	2530.0	A	12142000	6.29	A
2021-10-29 05:15:00	8680.0	A	12142000	9.95	A
2021-11-05 05:45:00	2220.0	A	12142000	5.99	A
2021-11-12 23:45:00	7070.0	A	12142000	9.21	A
2021-11-14 23:15:00	4980.0	A	12142000	8.08	A
2021-11-26 14:15:00	3840.0	A	12142000	7.34	A
2021-11-28 07:30:00	4160.0	A	12142000	7.56	A
2021-12-01 00:15:00	2470.0	A	12142000	6.23	A
2021-12-08 18:30:00	1540.0	A	12142000	5.25	A
2021-12-12 01:00:00	1420.0	A	12142000	5.09	A
2021-12-19 03:30:00	2040.0	A	12142000	5.81	A
2021-12-22 22:15:00	1220.0	A	12142000	4.82	A
2022-01-07 22:45:00	4220.0	A	12142000	7.6	A
2022-01-12 16:15:00	8820.0	A	12142000	10.01	A
2022-01-18 22:00:00	1390.0	A	12142000	5.05	A
2022-01-20 21:00:00	5110.0	A	12142000	8.16	A
2022-03-01 07:30:00	10500.0	A	12142000	10.7	A
2022-03-15 19:15:00	1400.0	A	12142000	5.07	A
2022-03-24 08:30:00	1370.0	P	12142000	5.03	P
2022-04-04 18:30:00	1090.0	P	12142000	4.63	P
2022-05-03 03:30:00	733.0	P	12142000	4.02	P
2022-05-06 10:30:00	1420.0	P	12142000	5.1	P
2022-05-16 12:15:00	1770.0	P	12142000	5.52	P
2022-05-27 18:15:00	1700.0	P	12142000	5.44	P
2022-05-30 09:30:00	1630.0	P	12142000	5.35	P
2022-06-04 05:00:00	1640.0	P	12142000	5.37	P
2022-06-10 09:45:00	3860.0	P	12142000	7.35	P
